sample_second,zone_id,zone,current_count,projected_count,previous_count,count_delta,inflow,outflow,projected_inflow,projected_outflow,new_entries,disappeared,mean_confidence,mean_speed,mean_velocity_x,mean_velocity_y,predicted_ratio,mean_bbox_area,target_second,target_next_count,data_split
203.0,1,center_walkway,7.0,8.0,5.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.682671,63.097143,-26.857143,15.0,0.0,14237.0,204.0,9,validation
203.0,2,right_sidewalk,7.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.801943,52.56,14.571429,17.714286,0.0,14279.571429,204.0,6,validation
204.0,0,left_sidewalk,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.640733,38.093333,18.916667,-10.0,0.0,9089.166667,205.0,6,validation
204.0,1,center_walkway,9.0,9.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.693044,68.525556,-31.666667,7.222222,0.0,12310.777778,205.0,7,validation
204.0,2,right_sidewalk,6.0,6.0,7.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.77815,47.363333,23.333333,5.833333,0.0,10069.5,205.0,6,validation
205.0,0,left_sidewalk,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5973,41.821667,13.5,-7.5,0.0,8591.666667,206.0,6,validation
205.0,1,center_walkway,7.0,7.0,9.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.718486,73.897143,-50.785714,24.285714,0.142857,10945.714286,206.0,10,validation
205.0,2,right_sidewalk,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5228,44.813333,15.333333,-2.666667,0.0,9266.666667,206.0,8,validation
206.0,0,left_sidewalk,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486383,47.643333,5.0,-2.5,0.0,8704.0,207.0,6,validation
206.0,1,center_walkway,10.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.62542,53.632,-31.0,14.3,0.0,14609.2,207.0,8,validation
206.0,2,right_sidewalk,8.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.43935,45.03,1.9375,20.875,0.0,10772.0,207.0,7,validation
207.0,0,left_sidewalk,6.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.573783,36.003333,12.666667,-2.166667,0.0,10175.0,208.0,7,validation
207.0,1,center_walkway,8.0,7.0,10.0,-2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.696525,108.8775,-1.0,5.75,0.0,15566.375,208.0,7,validation
207.0,2,right_sidewalk,7.0,7.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.651071,62.42,-23.642857,62.428571,0.0,13206.428571,208.0,7,validation
208.0,0,left_sidewalk,7.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.497043,67.774286,-1.714286,-9.571429,0.142857,10406.428571,209.0,9,validation
208.0,1,center_walkway,7.0,7.0,8.0,-1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.762329,69.067143,33.285714,-21.0,0.0,17690.285714,209.0,8,validation
208.0,2,right_sidewalk,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.732114,46.918571,-31.142857,37.571429,0.142857,14604.857143,209.0,7,validation
209.0,0,left_sidewalk,9.0,10.0,7.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.437889,53.742222,-6.833333,4.0,0.0,11326.555556,210.0,8,validation
209.0,1,center_walkway,8.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.758962,71.16375,30.0625,-38.75,0.0,19089.0,210.0,9,validation
209.0,2,right_sidewalk,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.740886,46.96,-29.142857,37.428571,0.0,14924.285714,210.0,7,validation
210.0,0,left_sidewalk,8.0,8.0,9.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.398812,85.40125,4.8125,12.5,0.125,12784.875,211.0,6,validation
210.0,1,center_walkway,9.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.695033,87.722222,56.555556,-33.666667,0.0,16769.777778,211.0,9,validation
210.0,2,right_sidewalk,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659814,68.508571,-44.571429,40.428571,0.0,15756.571429,211.0,6,validation
211.0,0,left_sidewalk,6.0,6.0,8.0,-2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.558833,64.58,19.083333,-26.5,0.0,9978.833333,212.0,7,validation
211.0,1,center_walkway,9.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.754811,96.235556,33.666667,-19.0,0.0,14833.222222,212.0,9,validation
211.0,2,right_sidewalk,6.0,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.866767,82.385,-37.583333,78.833333,0.0,20405.166667,212.0,7,validation
212.0,0,left_sidewalk,7.0,7.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5746,63.292857,10.5,-4.285714,0.0,10974.714286,213.0,7,validation
212.0,1,center_walkway,9.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.628789,88.067778,21.333333,-13.444444,0.0,13902.111111,213.0,9,validation
212.0,2,right_sidewalk,7.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.863914,86.927143,-31.714286,60.428571,0.0,21750.714286,213.0,7,validation
213.0,0,left_sidewalk,7.0,7.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.450786,60.72,8.0,-2.857143,0.0,10445.0,214.0,6,validation
213.0,1,center_walkway,9.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.692333,88.212222,27.333333,-16.777778,0.111111,12660.0,214.0,10,validation
213.0,2,right_sidewalk,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.860257,77.547143,-42.142857,52.0,0.0,22454.714286,214.0,9,validation
214.0,0,left_sidewalk,6.0,7.0,7.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.31295,49.508333,22.5,-15.166667,0.0,9231.666667,215.0,7,validation
214.0,1,center_walkway,10.0,9.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.61752,81.818,14.6,-16.4,0.0,11104.8,215.0,12,validation
214.0,2,right_sidewalk,9.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.754622,49.702222,-14.944444,18.0,0.0,17927.0,215.0,8,validation
215.0,0,left_sidewalk,7.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.468186,57.938571,25.642857,7.142857,0.0,10460.571429,216.0,7,validation
215.0,1,center_walkway,12.0,11.0,10.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.528958,67.86,0.666667,3.083333,0.0,9921.916667,216.0,13,validation
215.0,2,right_sidewalk,8.0,9.0,9.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.744513,65.38,-11.125,16.75,0.125,17724.375,216.0,7,validation
216.0,0,left_sidewalk,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.471643,64.63,29.928571,5.571429,0.0,10158.571429,217.0,8,validation
216.0,1,center_walkway,13.0,12.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.602938,77.718462,-10.807692,11.923077,0.076923,10671.538462,217.0,11,validation
216.0,2,right_sidewalk,7.0,8.0,8.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.800457,63.395714,-15.071429,12.571429,0.0,21106.285714,217.0,8,validation
217.0,0,left_sidewalk,8.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.49215,75.09875,40.5,-7.125,0.0,11209.125,218.0,9,validation
217.0,1,center_walkway,11.0,10.0,13.0,-2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.574964,47.411818,15.045455,-7.727273,0.090909,9121.181818,218.0,10,validation
217.0,2,right_sidewalk,8.0,9.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.723638,63.15875,-11.3125,17.75,0.0,20442.375,218.0,9,validation
218.0,0,left_sidewalk,9.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.440367,66.947778,34.277778,-15.444444,0.0,9698.555556,219.0,9,validation
218.0,1,center_walkway,10.0,10.0,11.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66596,50.666,7.5,-10.4,0.0,9746.6,219.0,11,validation
218.0,2,right_sidewalk,9.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.682256,53.716667,-6.5,6.222222,0.111111,18230.888889,219.0,8,validation
219.0,0,left_sidewalk,9.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.395711,67.775556,25.611111,-7.888889,0.0,9451.0,220.0,10,validation
219.0,1,center_walkway,11.0,12.0,10.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.667118,50.810909,-7.227273,-1.0,0.0,10874.454545,220.0,11,validation
219.0,2,right_sidewalk,8.0,8.0,9.0,-1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.7202,36.08375,-3.5,-10.875,0.0,14046.0,220.0,8,validation
220.0,0,left_sidewalk,10.0,10.0,9.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.42777,42.553,9.1,-4.7,0.0,10027.0,221.0,6,validation
220.0,1,center_walkway,11.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.687873,50.978182,13.545455,-0.909091,0.0,10666.727273,221.0,9,validation
220.0,2,right_sidewalk,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687863,48.4075,-10.875,-17.5,0.125,13583.0,221.0,7,validation
221.0,0,left_sidewalk,6.0,6.0,10.0,-4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.546983,92.548333,31.166667,3.166667,0.0,12919.166667,222.0,8,validation
221.0,1,center_walkway,9.0,9.0,11.0,-2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.780911,70.787778,30.444444,7.333333,0.0,15140.555556,222.0,12,validation
221.0,2,right_sidewalk,7.0,7.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.697557,51.218571,-16.857143,-11.142857,0.0,13934.857143,222.0,6,validation
222.0,0,left_sidewalk,8.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.535587,69.45,23.875,-12.875,0.0,14757.875,223.0,9,validation
222.0,1,center_walkway,12.0,12.0,9.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.679917,61.3825,15.583333,-7.25,0.0,12227.416667,223.0,12,validation
222.0,2,right_sidewalk,6.0,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.738067,47.808333,-21.166667,0.666667,0.0,13211.333333,223.0,6,validation
223.0,0,left_sidewalk,9.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.4891,61.633333,34.888889,-17.444444,0.111111,11965.222222,224.0,8,validation
223.0,1,center_walkway,12.0,13.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.65515,66.1525,9.291667,-14.0,0.083333,11992.583333,224.0,13,validation
223.0,2,right_sidewalk,6.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.819633,44.823333,-34.25,7.0,0.0,14138.0,224.0,7,validation
224.0,0,left_sidewalk,8.0,7.0,9.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.52355,63.26,38.3125,-17.125,0.0,12868.75,225.0,7,validation
224.0,1,center_walkway,13.0,15.0,12.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.614769,57.507692,-2.423077,1.846154,0.076923,11512.615385,225.0,15,validation
224.0,2,right_sidewalk,7.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6915,50.944286,-1.857143,-0.285714,0.0,14715.857143,225.0,6,validation
225.0,0,left_sidewalk,7.0,6.0,8.0,-1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.590471,63.672857,31.642857,-18.428571,0.142857,12703.571429,226.0,6,validation
225.0,1,center_walkway,15.0,16.0,13.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.618107,54.783333,-12.766667,12.466667,0.066667,11398.666667,226.0,15,validation
225.0,2,right_sidewalk,6.0,6.0,7.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5545,40.013333,3.416667,-10.666667,0.0,14314.166667,226.0,6,validation
226.0,0,left_sidewalk,6.0,5.0,7.0,-1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.611833,61.143333,25.0,-11.833333,0.0,13080.666667,227.0,8,validation
226.0,1,center_walkway,15.0,16.0,15.0,0.0,2.0,0.0,1.0,0.0,2.0,4.0,0.58396,63.122667,19.1,-20.933333,0.133333,13425.0,227.0,15,validation
226.0,2,right_sidewalk,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632133,54.18,-5.833333,-25.0,0.0,12427.5,227.0,7,validation
227.0,0,left_sidewalk,8.0,8.0,6.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.356563,38.9075,10.3125,-1.0,0.0,8944.0,228.0,7,validation
227.0,1,center_walkway,15.0,15.0,15.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.677547,79.508667,40.966667,-15.6,0.0,12916.8,228.0,14,validation
227.0,2,right_sidewalk,7.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7116,53.547143,4.0,-12.142857,0.0,12338.285714,228.0,8,validation
228.0,0,left_sidewalk,7.0,7.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.450429,58.328571,1.142857,18.571429,0.0,10188.428571,229.0,6,validation
228.0,1,center_walkway,14.0,14.0,15.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.659971,78.480714,27.642857,-14.571429,0.0,13771.5,229.0,14,validation
228.0,2,right_sidewalk,8.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.611313,54.675,10.1875,-6.0,0.0,14076.0,229.0,9,validation
229.0,0,left_sidewalk,6.0,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38315,60.646667,1.083333,-4.0,0.166667,10971.0,230.0,8,validation
229.0,1,center_walkway,14.0,16.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.70005,88.746429,35.571429,-2.285714,0.0,16082.428571,230.0,16,validation
229.0,2,right_sidewalk,9.0,7.0,8.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.594067,61.843333,14.388889,-17.444444,0.0,14058.444444,230.0,6,validation
230.0,0,left_sidewalk,8.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3962,49.7075,-15.4375,-3.0,0.0,10393.375,231.0,8,validation
230.0,1,center_walkway,16.0,15.0,14.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.708269,76.99125,20.9375,-12.1875,0.0,14681.0,231.0,15,validation
230.0,2,right_sidewalk,6.0,7.0,9.0,-3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.6618,57.653333,12.583333,-20.333333,0.166667,15693.333333,231.0,5,validation
231.0,0,left_sidewalk,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4208,49.59125,25.25,-13.75,0.125,11302.75,232.0,7,validation
231.0,1,center_walkway,15.0,14.0,16.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.682247,64.252,6.5,-8.466667,0.0,13942.4,232.0,13,validation
231.0,2,right_sidewalk,5.0,6.0,6.0,-1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.85694,88.082,33.5,-23.6,0.0,19710.8,232.0,5,validation
232.0,0,left_sidewalk,7.0,7.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.420157,52.618571,28.071429,-14.428571,0.0,12302.714286,233.0,8,validation
232.0,1,center_walkway,13.0,13.0,15.0,-2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.658723,73.224615,-12.269231,-3.846154,0.076923,11529.076923,233.0,12,validation
232.0,2,right_sidewalk,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8267,99.78,65.0,-54.6,0.0,19121.8,233.0,5,validation
233.0,0,left_sidewalk,8.0,8.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.445825,43.9875,16.125,-9.625,0.0,11048.5,234.0,7,validation
233.0,1,center_walkway,12.0,12.0,13.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.621325,56.940833,-4.166667,-5.916667,0.0,10652.75,234.0,13,validation
233.0,2,right_sidewalk,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83908,96.108,47.1,-28.8,0.0,17979.0,234.0,5,validation
234.0,0,left_sidewalk,7.0,7.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.442643,45.362857,17.214286,-12.428571,0.0,10498.714286,235.0,8,validation
234.0,1,center_walkway,13.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.645554,59.389231,-7.769231,-3.384615,0.153846,9682.153846,235.0,13,validation
234.0,2,right_sidewalk,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6424,69.434,41.9,-11.2,0.0,16365.8,235.0,6,validation
235.0,0,left_sidewalk,8.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5037,31.79625,16.1875,-2.875,0.25,9892.0,236.0,7,validation
235.0,1,center_walkway,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.610831,51.860769,-6.538462,3.384615,0.076923,9999.153846,236.0,12,validation
235.0,2,right_sidewalk,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.617833,87.261667,10.333333,25.5,0.0,15831.5,236.0,7,validation
236.0,0,left_sidewalk,7.0,7.0,8.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.557557,42.831429,15.642857,-7.714286,0.142857,9993.0,237.0,9,validation
236.0,1,center_walkway,12.0,12.0,13.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.657442,53.386667,-11.125,13.666667,0.0,11193.75,237.0,12,validation
236.0,2,right_sidewalk,7.0,7.0,6.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.711,63.691429,-6.285714,14.571429,0.0,18334.142857,237.0,7,validation
237.0,0,left_sidewalk,9.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.464556,39.116667,16.055556,-20.444444,0.0,8839.0,238.0,9,validation
237.0,1,center_walkway,12.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.739775,65.765833,-27.666667,24.166667,0.0,14187.5,238.0,10,validation
237.0,2,right_sidewalk,7.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.682571,64.677143,7.071429,-19.857143,0.0,21623.0,238.0,5,validation
238.0,0,left_sidewalk,9.0,10.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.511111,44.002222,19.833333,-3.222222,0.0,8425.666667,239.0,11,validation
238.0,1,center_walkway,10.0,9.0,12.0,-2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.84318,73.513,-45.0,37.3,0.0,15768.7,239.0,8,validation
238.0,2,right_sidewalk,5.0,5.0,7.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.58446,81.924,8.6,-40.6,0.2,17489.2,239.0,7,validation
239.0,0,left_sidewalk,11.0,11.0,9.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.574636,47.388182,8.272727,-7.818182,0.0,8606.909091,240.0,10,test
239.0,1,center_walkway,8.0,8.0,10.0,-2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.75755,65.0225,-30.0,28.5,0.0,16374.875,240.0,11,test
239.0,2,right_sidewalk,7.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.517886,49.237143,-3.571429,-24.857143,0.142857,17659.571429,240.0,5,test
240.0,0,left_sidewalk,10.0,10.0,11.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.65076,51.789,6.55,-2.7,0.0,9613.8,241.0,9,test
240.0,1,center_walkway,11.0,11.0,8.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.714764,44.859091,-23.5,1.636364,0.0,11477.818182,241.0,11,test
240.0,2,right_sidewalk,5.0,5.0,7.0,-2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.5273,43.17,5.5,-40.2,0.0,13950.4,241.0,4,test
241.0,0,left_sidewalk,9.0,9.0,10.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.583478,56.005556,5.777778,7.666667,0.0,10370.222222,242.0,10,test
241.0,1,center_walkway,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.670727,76.66,-18.409091,7.0,0.090909,10133.363636,242.0,9,test
241.0,2,right_sidewalk,4.0,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.611775,45.85,-10.25,-41.0,0.0,13021.25,242.0,4,test
242.0,0,left_sidewalk,10.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.54538,53.628,-0.65,9.4,0.1,11148.3,243.0,10,test
242.0,1,center_walkway,9.0,8.0,11.0,-2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.787744,55.417778,6.611111,3.888889,0.0,12690.0,243.0,8,test
242.0,2,right_sidewalk,4.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.78055,34.6675,-3.625,-19.25,0.0,15386.5,243.0,6,test
243.0,0,left_sidewalk,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.51884,51.371,-7.1,10.4,0.0,9964.3,244.0,8,test
243.0,1,center_walkway,8.0,8.0,9.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.815213,60.915,-1.8125,0.375,0.0,13829.0,244.0,8,test
243.0,2,right_sidewalk,6.0,6.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8095,43.941667,-3.833333,-12.166667,0.0,15306.0,244.0,7,test
244.0,0,left_sidewalk,8.0,8.0,10.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.598487,42.72625,5.875,11.25,0.0,10326.0,245.0,8,test
244.0,1,center_walkway,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.821175,71.28,-20.8125,4.375,0.0,14055.0,245.0,8,test
244.0,2,right_sidewalk,7.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.739029,55.318571,-22.571429,7.571429,0.0,16404.142857,245.0,8,test
245.0,0,left_sidewalk,8.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.686175,48.33625,2.25,4.75,0.0,11370.875,246.0,8,test
245.0,1,center_walkway,8.0,9.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.790025,77.81,-30.6875,9.125,0.0,14289.875,246.0,9,test
245.0,2,right_sidewalk,8.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.718213,54.72375,-15.75,4.0,0.0,16297.75,246.0,8,test
246.0,0,left_sidewalk,8.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.495588,38.4925,-13.75,-4.375,0.0,11258.75,247.0,7,test
246.0,1,center_walkway,9.0,10.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.832922,78.254444,-25.555556,10.666667,0.0,14064.222222,247.0,9,test
246.0,2,right_sidewalk,8.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.625925,54.41125,-7.4375,-7.375,0.125,14769.0,247.0,7,test
247.0,0,left_sidewalk,7.0,6.0,8.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.640957,56.181429,0.214286,11.0,0.142857,11947.142857,248.0,6,test
247.0,1,center_walkway,9.0,11.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.739433,79.638889,-24.611111,15.444444,0.111111,11707.111111,248.0,10,test
247.0,2,right_sidewalk,7.0,6.0,8.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.697343,66.02,-20.428571,3.571429,0.0,17211.428571,248.0,4,test
248.0,0,left_sidewalk,6.0,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.700667,60.34,-9.166667,9.0,0.166667,13824.0,249.0,8,test
248.0,1,center_walkway,10.0,8.0,9.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.66824,71.717,-16.1,-1.0,0.0,12248.7,249.0,8,test
248.0,2,right_sidewalk,4.0,6.0,7.0,-3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.709,76.0175,-54.375,22.0,0.0,19470.0,249.0,5,test
249.0,0,left_sidewalk,8.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.622463,43.94625,2.1875,-1.0,0.0,11764.125,250.0,7,test
249.0,1,center_walkway,8.0,8.0,10.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.758563,76.39125,-36.8125,11.875,0.0,12750.5,250.0,8,test
249.0,2,right_sidewalk,5.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.82322,65.936,-16.1,-8.4,0.0,16673.4,250.0,6,test
250.0,0,left_sidewalk,7.0,6.0,8.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.613371,81.707143,5.357143,13.142857,0.0,11224.142857,251.0,8,test
250.0,1,center_walkway,8.0,9.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.751363,76.17375,-39.0,14.5,0.0,12681.75,251.0,6,test
250.0,2,right_sidewalk,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6765,50.465,-14.666667,-12.0,0.0,11499.166667,251.0,4,test
251.0,0,left_sidewalk,8.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.56525,53.8875,10.625,4.25,0.0,9236.375,252.0,6,test
251.0,1,center_walkway,6.0,7.0,8.0,-2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.845483,63.503333,-29.916667,22.833333,0.0,11544.833333,252.0,7,test
251.0,2,right_sidewalk,4.0,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.695825,28.18,6.5,-18.0,0.0,10063.75,252.0,4,test
252.0,0,left_sidewalk,6.0,6.0,8.0,-2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.655067,62.21,15.0,17.166667,0.0,9488.833333,253.0,7,test
252.0,1,center_walkway,7.0,8.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.826757,63.291429,-24.857143,18.285714,0.0,11358.142857,253.0,7,test
252.0,2,right_sidewalk,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.670375,29.26,-2.0,-22.0,0.0,9815.75,253.0,3,test
253.0,0,left_sidewalk,7.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.564414,44.001429,12.785714,-17.285714,0.0,8942.714286,254.0,7,test
