sample_second,track_id,zone_id,foot_x_px,foot_y_px,ground_x_m,ground_y_m,velocity_x_m_s,velocity_y_m_s,speed_m_s,pixel_projected_zone_1s,ground_projected_zone_1s,confidence,tracking_state
2.6,29,5,1902.0,1078.0,21.395694,6.357349,-0.242556,-0.026853,0.244038,5,5,0.2481,detected
2.6,36,5,1820.0,619.0,31.698517,8.741352,0.0,0.0,0.0,5,5,0.2669,detected
2.8,3,0,1057.5,180.0,50.671571,28.28885,2.110875,-0.258917,2.126695,0,0,0.8938,detected
2.8,4,2,1686.5,205.0,53.545002,15.421619,2.395249,0.489476,2.444751,2,2,0.9155,detected
2.8,5,0,955.0,304.0,40.688853,25.537554,2.75227,-0.014784,2.75231,0,0,0.8747,detected
2.8,6,1,1017.0,316.0,40.396722,24.164425,2.590051,0.024723,2.590169,1,1,0.8935,detected
2.8,7,4,645.5,851.0,20.274298,18.442182,-2.559911,-0.241502,2.571277,4,4,0.8723,detected
2.8,9,1,1554.0,122.0,61.072624,20.239738,2.787563,0.114073,2.789896,1,1,0.8868,detected
2.8,13,0,1094.5,93.0,60.254243,31.833156,1.125864,-0.231696,1.149457,0,0,0.1925,detected
2.8,14,5,956.0,961.0,19.582232,14.455868,2.136963,0.232926,2.14962,5,5,0.8804,detected
2.8,15,3,50.5,436.0,28.365649,34.78435,0.0,0.0,0.0,3,3,0.5971,detected
2.8,16,0,1090.0,103.0,58.987203,31.371114,0.120334,1.05277,1.059625,0,0,0.3151,detected
2.8,17,3,141.0,418.0,29.640336,34.286135,-0.003202,0.006852,0.007563,3,3,0.4928,detected
2.8,18,0,1356.0,17.0,74.248449,29.825552,1.900412,0.596998,1.991977,0,0,0.1663,predicted
2.8,19,3,548.5,327.0,36.6561,31.493566,2.487181,0.158327,2.492215,0,0,0.8367,detected
2.8,21,5,1680.5,1073.0,20.510831,7.839973,-4.721386,-0.406075,4.738817,5,5,0.8407,detected
2.8,29,5,1902.0,1077.0,21.411547,6.359311,-0.034027,-0.000881,0.034039,5,5,0.2426,detected
2.8,33,1,1683.0,35.0,73.461367,20.266065,-1.451261,0.395938,1.504302,1,1,0.5139,detected
2.8,36,5,1817.5,631.0,31.287937,8.692799,-2.052896,-0.242761,2.067199,5,5,0.8152,detected
3.0,3,0,1068.0,176.0,51.125049,28.254183,2.103747,-0.173943,2.110926,0,0,0.8728,detected
3.0,4,2,1686.0,198.0,54.166149,15.578277,2.36392,0.47246,2.410671,2,2,0.9288,detected
3.0,5,0,970.0,302.0,40.914995,25.354882,2.539003,-0.112265,2.541483,0,0,0.9128,detected
3.0,6,1,1028.5,310.0,40.836127,24.156606,2.612942,0.071465,2.613919,1,1,0.9174,detected
3.0,7,4,621.0,876.0,19.688303,18.350754,-2.664071,-0.301265,2.681051,4,4,0.906,detected
3.0,9,1,1563.5,116.0,61.844668,20.228425,2.858513,0.051315,2.858973,1,1,0.8106,detected
3.0,13,0,1098.5,84.0,61.437071,32.265818,2.012963,0.212456,2.024143,0,0,0.6813,detected
3.0,14,5,972.0,941.0,19.999482,14.501462,2.12682,0.231935,2.13943,5,5,0.6135,detected
3.0,15,3,50.0,437.0,28.32458,34.752583,-0.073096,-0.082455,0.11019,3,3,0.6134,detected
3.0,17,3,141.0,418.0,29.640336,34.286135,0.040622,0.038571,0.056016,3,3,0.5248,detected
3.0,19,3,562.0,317.0,37.300513,31.663034,2.432064,0.124213,2.435234,0,0,0.7604,detected
3.0,21,5,1670.0,1079.0,20.372595,7.894658,-4.435049,-0.401836,4.453216,5,5,0.7238,detected
3.0,29,5,1902.0,1077.0,21.411547,6.359311,0.031683,0.003919,0.031924,5,5,0.2183,detected
3.0,33,1,1675.5,37.0,73.135287,20.379303,-1.454756,0.393686,1.507084,1,1,0.3017,detected
3.0,36,5,1813.5,632.0,31.235805,8.727195,-1.156779,-0.035391,1.157321,5,5,0.6314,detected
3.2,3,0,1078.0,172.0,51.58068,28.229157,2.297989,-0.070949,2.299084,0,0,0.8723,detected
3.2,4,2,1687.0,191.0,54.808828,15.71036,2.668771,0.533978,2.721667,2,2,0.9241,detected
3.2,5,0,985.0,293.0,41.5795,25.394415,2.597853,-0.102493,2.599874,0,0,0.897,detected
3.2,6,1,1043.0,302.0,41.427793,24.159751,2.556832,0.023992,2.556944,1,1,0.9196,detected
3.2,7,4,599.0,882.0,19.47873,18.477544,-2.558261,-0.234913,2.569024,4,4,0.9216,detected
3.2,11,1,1575.0,120.0,61.457143,19.847847,0.0,0.0,0.0,1,1,0.6843,detected
3.2,13,0,1103.0,81.0,61.872374,32.338309,2.140525,0.31956,2.164247,0,0,0.6449,detected
3.2,14,5,988.0,922.0,20.409683,14.538733,2.28904,0.301315,2.308786,5,5,0.9177,detected
3.2,15,3,50.0,436.0,28.362607,34.790627,-0.044211,-0.025563,0.051069,3,3,0.6105,detected
3.2,16,0,1061.0,123.0,56.408781,30.935626,-1.466426,0.584614,1.578663,0,0,0.2602,detected
3.2,17,3,141.0,418.0,29.640336,34.286135,0.0,0.0,0.0,3,3,0.6035,detected
3.2,19,0,578.5,311.0,37.751403,31.621553,2.38316,0.167459,2.389036,0,0,0.6772,detected
3.2,21,5,1660.5,1080.0,20.317555,7.959197,-2.435767,-0.077254,2.436992,5,5,0.7809,detected
3.2,29,5,1902.5,1067.0,21.57364,6.37612,0.209582,0.02268,0.210805,5,5,0.221,detected
3.2,33,1,1665.0,39.0,72.799905,20.567228,-1.469906,0.542474,1.566812,1,1,0.2859,detected
3.2,36,5,1810.0,656.0,30.449746,8.618181,-2.081284,-0.205283,2.091383,5,5,0.9341,detected
3.4,3,0,1085.5,168.0,52.021082,28.25414,2.229341,-0.083569,2.230907,0,0,0.8622,detected
3.4,4,2,1688.5,188.0,55.094234,15.747765,2.521367,0.497703,2.570019,2,2,0.9128,detected
3.4,5,0,997.0,288.0,41.982224,25.35561,2.614875,-0.055849,2.615471,0,0,0.8908,detected
3.4,6,1,1056.5,296.0,41.899327,24.119076,2.59763,0.030806,2.597812,1,1,0.9004,detected
3.4,7,4,573.0,910.0,18.861194,18.363936,-2.59581,-0.27342,2.61017,4,4,0.9232,detected
3.4,11,1,1583.0,110.0,62.697963,19.995405,4.965015,0.590442,5.0,1,1,0.8507,detected
3.4,13,0,1106.0,74.0,62.832602,32.69136,4.458509,1.550328,4.720363,0,0,0.1725,detected
3.4,14,5,1005.5,900.0,20.893869,14.592147,2.263234,0.252758,2.277304,5,5,0.7289,detected
3.4,15,3,50.5,436.0,28.365649,34.78435,-0.003042,0.00628,0.006978,3,3,0.6079,detected
3.4,16,0,1046.5,134.0,55.083803,30.678552,-2.23455,0.304469,2.255197,0,0,0.8727,detected
3.4,17,3,141.0,418.0,29.640336,34.286135,0.0,0.0,0.0,3,3,0.532,detected
3.4,19,0,593.5,305.0,38.198812,31.605758,2.309794,0.098751,2.311904,0,0,0.8382,detected
3.4,21,5,1650.5,1080.0,20.276284,8.031072,-1.23519,0.12686,1.241687,5,5,0.8594,detected
3.4,28,4,997.0,863.0,21.583077,15.036317,0.0,0.0,0.0,5,4,0.186,detected
3.4,29,5,1902.0,1072.0,21.491169,6.369194,0.111305,0.013802,0.112157,5,5,0.2221,detected
3.4,33,1,1657.0,40.0,72.622472,20.729928,-1.329904,0.704052,1.504771,1,1,0.4403,detected
3.4,36,5,1801.5,676.0,29.793472,8.585749,-2.381305,-0.194503,2.389236,5,5,0.9316,detected
3.6,3,0,1089.0,161.0,52.722024,28.494581,2.501775,0.161585,2.506988,0,0,0.8257,detected
3.6,4,2,1692.0,182.0,55.674941,15.814201,2.486429,0.45728,2.528129,2,2,0.8979,detected
3.6,5,0,1009.0,280.0,42.586959,25.41433,2.362884,-0.177757,2.369561,0,0,0.9147,detected
3.6,6,1,1068.5,288.0,42.497319,24.16374,2.662632,0.018021,2.662693,1,1,0.9203,detected
3.6,7,4,546.5,933.0,18.351184,18.31968,-2.605354,-0.284841,2.620879,4,4,0.9103,detected
3.6,9,1,1585.0,106.0,63.197092,20.082586,2.622296,-0.135779,2.625809,1,1,0.8198,detected
3.6,13,0,1111.0,70.0,63.427007,32.817811,3.965954,1.230819,4.152554,0,0,0.1725,predicted
3.6,14,5,1023.5,881.0,21.335979,14.613044,2.318808,0.265125,2.333916,5,5,0.9117,detected
3.6,15,3,51.0,436.0,28.368692,34.778069,0.0,0.0,0.0,3,3,0.564,detected
3.6,16,0,1038.0,142.0,54.171238,30.454704,-2.487323,0.109491,2.489731,0,0,0.844,detected
3.6,17,3,141.0,418.0,29.640336,34.286135,0.0,0.0,0.0,3,3,0.5096,detected
3.6,19,0,607.0,297.0,38.762073,31.698966,2.466743,0.174749,2.472925,0,0,0.3463,detected
3.6,21,5,1639.5,1080.0,20.231096,8.110563,-0.656747,0.234996,0.697524,5,5,0.8223,detected
3.6,29,5,1902.5,1059.0,21.703248,6.392364,0.307554,0.035015,0.309541,5,5,0.1891,detected
3.6,33,1,1647.0,41.0,72.435812,20.942681,-1.281944,0.845769,1.535808,1,1,0.4403,predicted
3.6,36,5,1790.5,695.0,29.176705,8.58468,-2.521812,-0.156672,2.526674,5,5,0.9204,detected
3.8,3,0,1097.0,155.0,53.381005,28.602573,2.709434,0.313723,2.727537,0,0,0.4368,detected
3.8,4,2,1694.0,179.0,55.970229,15.843159,2.425227,0.421541,2.461589,2,2,0.881,detected
3.8,5,0,1022.0,274.0,43.079076,25.391238,2.390222,-0.146317,2.394696,0,0,0.9026,detected
3.8,6,1,1081.5,284.0,42.852952,24.069468,2.45623,-0.094957,2.458065,1,1,0.897,detected
3.8,7,4,520.5,966.0,17.7008,18.154604,-2.573498,-0.287578,2.589516,4,4,0.9151,detected
3.8,9,1,1593.0,100.0,63.990746,20.103017,2.918122,-0.136721,2.921323,1,1,0.7944,detected
3.8,13,0,1105.0,64.0,64.198011,33.343365,3.943768,1.510209,4.223036,0,0,0.2228,detected
3.8,14,5,1039.5,858.0,21.862789,14.692568,2.280558,0.2367,2.292808,5,5,0.9164,detected
3.8,15,3,50.0,436.0,28.362607,34.790627,-0.003042,0.006278,0.006976,3,3,0.5699,detected
3.8,16,0,1028.5,135.0,54.817011,31.013701,-4.170192,-0.357412,4.18548,0,0,0.6183,detected
3.8,17,3,141.0,418.0,29.640336,34.286135,0.0,0.0,0.0,3,3,0.5326,detected
3.8,19,0,620.0,292.0,39.151001,31.677572,2.494901,0.184006,2.501677,0,0,0.7638,detected
3.8,21,5,1634.5,1080.0,20.210628,8.146841,-0.300202,0.306868,0.429289,5,5,0.8159,detected
3.8,29,5,1902.5,1053.0,21.80148,6.404757,0.389932,0.045446,0.392572,5,5,0.2045,detected
3.8,36,5,1780.5,713.0,28.612269,8.580266,-2.675668,-0.112534,2.678034,5,5,0.9037,detected
4.0,3,0,1108.0,148.0,54.182716,28.69682,3.057667,0.442636,3.089539,0,0,0.8523,detected
4.0,4,2,1695.5,172.0,56.652285,15.972585,2.486136,0.394308,2.517211,2,2,0.8736,detected
4.0,5,0,1034.0,271.0,43.368949,25.285609,2.453954,-0.069272,2.454932,1,1,0.893,detected
4.0,6,1,1096.0,276.0,43.491617,24.072285,2.655489,-0.084321,2.656828,1,1,0.9101,detected
4.0,7,4,494.0,995.0,17.141951,18.047103,-2.546352,-0.303652,2.564394,4,4,0.8794,detected
4.0,11,1,1604.5,97.0,64.439307,19.943766,3.727705,0.119899,3.729633,1,1,0.7481,detected
4.0,14,5,1054.0,844.0,22.212142,14.697355,2.21266,0.195893,2.221315,5,5,0.8982,detected
4.0,15,3,51.0,436.0,28.368692,34.778069,0.044112,0.025487,0.050945,3,3,0.6001,detected
4.0,16,0,1017.0,145.0,53.679832,30.748083,-3.411186,-0.234429,3.419232,0,0,0.2852,detected
4.0,17,3,141.0,418.0,29.640336,34.286135,0.0,0.0,0.0,3,3,0.5706,detected
4.0,19,0,632.0,284.0,39.723951,31.800449,2.423437,0.137416,2.42733,0,0,0.7752,detected
4.0,21,5,1636.5,1080.0,20.21881,8.132319,-0.153785,0.237661,0.283077,5,5,0.8116,detected
4.0,29,5,1903.5,1050.0,21.855442,6.404769,0.443895,0.045459,0.446217,5,5,0.2007,detected
4.0,36,5,1769.0,737.0,27.894117,8.558121,-3.341687,-0.169074,3.345962,5,5,0.9198,detected
4.2,3,0,1117.5,142.0,54.886694,28.778011,3.306014,0.548854,3.351263,0,0,0.8463,detected
4.2,4,2,1697.5,167.0,57.152963,16.048845,2.344135,0.338485,2.368447,2,2,0.8777,detected
4.2,5,0,1045.5,261.0,44.141305,25.42127,2.561805,0.026855,2.561946,0,0,0.9001,detected
4.2,6,1,1107.5,271.0,43.916961,24.032663,2.489168,-0.127088,2.49241,1,1,0.9229,detected
4.2,7,4,467.0,1006.0,16.870171,18.150853,-2.608559,-0.326691,2.628937,4,4,0.9053,detected
4.2,11,1,1609.0,94.0,64.846279,19.941997,3.389137,0.094151,3.390444,1,1,0.6964,detected
4.2,14,5,1069.0,819.0,22.807113,14.810179,2.39743,0.271446,2.412749,5,5,0.918,detected
4.2,15,3,51.0,436.0,28.368692,34.778069,0.006084,-0.012558,0.013954,3,3,0.6026,detected
4.2,16,0,1006.0,153.0,52.783602,30.579891,-3.625179,-0.355735,3.642592,0,0,0.869,detected
4.2,17,3,141.0,418.0,29.640336,34.286135,0.0,0.0,0.0,3,3,0.5327,detected
4.2,19,0,647.0,277.0,40.266348,31.829191,2.514946,0.207638,2.523502,0,0,0.7981,detected
4.2,21,5,1638.5,1080.0,20.226999,8.117811,-0.090556,0.158614,0.182644,5,5,0.5907,detected
4.2,29,5,1903.5,1047.0,21.905116,6.411062,0.331476,0.034943,0.333313,5,5,0.2007,predicted
4.2,36,5,1761.0,753.0,27.429403,8.54731,-3.020343,-0.070871,3.021174,5,5,0.9297,detected
4.4,3,0,1123.5,132.0,56.002686,29.127735,3.981604,0.873595,4.076314,0,0,0.8026,detected
4.4,4,2,1701.0,164.0,57.468367,16.050534,2.374133,0.302769,2.393361,2,2,0.8765,detected
4.4,5,0,1055.5,256.0,44.568374,25.416496,2.58615,0.060886,2.586867,0,0,0.896,detected
4.4,6,1,1119.0,263.0,44.558286,24.086946,2.65896,-0.03213,2.659154,1,1,0.9098,detected
4.4,7,4,435.0,1039.0,16.273519,18.048534,-2.587675,-0.315402,2.606826,4,4,0.8798,detected
4.4,9,1,1610.5,87.0,65.756406,20.14476,3.199142,0.077718,3.200086,1,1,0.298,detected
4.4,11,1,1620.5,89.0,65.554189,19.847455,2.856227,-0.14795,2.860056,1,1,0.1864,detected
4.4,14,5,1083.0,806.0,23.152099,14.810252,2.25823,0.218105,2.268738,5,5,0.9302,detected
4.4,15,3,51.5,436.0,28.371735,34.771786,0.006085,-0.012563,0.01396,3,3,0.5936,detected
4.4,16,0,998.0,161.0,51.937778,30.354829,-3.146025,-0.323723,3.162636,0,0,0.8423,detected
4.4,17,3,141.0,418.0,29.640336,34.286135,0.0,0.0,0.0,3,3,0.5335,detected
4.4,19,0,661.0,273.0,40.618076,31.747684,2.419264,0.141927,2.423423,0,0,0.8188,detected
4.4,21,5,1635.5,1099.0,19.921885,8.072052,-0.354399,0.040981,0.356761,5,5,0.5907,predicted
4.4,33,1,1610.0,72.0,67.762402,20.685103,0.0,0.0,0.0,1,1,0.3531,detected
4.4,36,5,1752.5,765.0,27.077157,8.562627,-2.716315,-0.023122,2.716414,5,5,0.9253,detected
4.6,3,0,1128.5,129.0,56.375419,29.166263,3.653395,0.671681,3.714626,0,0,0.5691,detected
4.6,4,2,1705.0,159.0,57.990213,16.08933,2.315272,0.275129,2.331562,2,2,0.9025,detected
4.6,5,0,1065.5,247.0,45.292277,25.549334,2.705318,0.135004,2.708685,0,0,0.9115,detected
4.6,6,1,1131.5,257.0,45.079543,24.061276,2.582224,-0.102464,2.584256,1,1,0.9176,detected
4.6,7,4,402.5,1066.0,15.788491,18.020321,-2.562692,-0.299359,2.580118,4,4,0.9047,detected
4.6,9,1,1634.5,81.0,66.67684,19.794975,3.479748,-0.287611,3.491613,1,1,0.3969,detected
4.6,11,1,1625.0,84.0,66.230752,19.912853,2.985741,-0.05152,2.986186,1,1,0.2352,detected
4.6,14,5,1098.0,783.0,23.736355,14.90648,2.400376,0.293436,2.418245,4,5,0.9109,detected
4.6,15,3,51.5,436.0,28.371735,34.771786,0.003043,-0.006283,0.006981,3,3,0.5591,detected
4.6,16,0,991.0,168.0,51.216819,30.16302,-2.954419,-0.291684,2.968783,0,0,0.8834,detected
4.6,17,3,141.0,418.0,29.640336,34.286135,0.0,0.0,0.0,3,3,0.4643,detected
4.6,19,0,676.0,265.0,41.243032,31.820478,2.480959,0.121512,2.483933,0,0,0.8389,detected
4.6,29,5,1903.5,1051.0,21.838934,6.402682,0.135686,0.010318,0.136078,5,5,0.1698,detected
4.6,33,1,1594.0,68.0,68.225838,21.214983,2.317178,2.649399,3.519748,1,1,0.2355,detected
4.6,36,5,1744.5,781.0,26.633226,8.552538,-2.543479,-0.032142,2.543682,5,5,0.7853,detected
4.6,42,1,1617.5,80.0,66.71966,20.2244,0.0,0.0,0.0,1,1,0.2762,detected
4.8,3,0,1134.5,134.0,55.889706,28.796662,2.5087,0.194089,2.516197,0,0,0.7721,detected
4.8,4,2,1707.5,155.0,58.40939,16.134617,2.439161,0.291458,2.456513,2,2,0.8854,detected
4.8,5,0,1076.0,241.0,45.815877,25.57161,2.736802,0.180372,2.742739,0,0,0.9139,detected
4.8,6,1,1142.5,250.0,45.671853,24.093671,2.818901,0.024203,2.819005,1,1,0.9214,detected
4.8,7,4,370.5,1077.0,15.533752,18.161023,-2.167048,0.006419,2.167058,4,4,0.2666,detected
4.8,11,1,1642.0,76.0,67.382635,19.790667,3.679161,-0.191373,3.684134,1,1,0.4381,detected
4.8,14,5,1111.0,770.0,24.095821,14.917027,2.233032,0.224459,2.244285,5,5,0.8962,detected
4.8,15,3,51.0,436.0,28.368692,34.778069,0.006084,-0.012558,0.013954,3,3,0.573,detected
4.8,16,0,981.0,171.0,50.855209,30.223825,-3.961801,-0.789876,4.039774,0,0,0.8721,detected
4.8,17,3,141.0,418.0,29.640336,34.286135,0.0,0.0,0.0,3,3,0.5023,detected
4.8,19,0,686.5,261.0,41.58153,31.802523,2.43053,0.124951,2.433739,0,0,0.7135,detected
4.8,29,5,1903.0,1064.0,21.624314,6.379087,-0.177165,-0.02567,0.179015,5,5,0.1601,detected
4.8,33,1,1588.0,61.0,69.18347,21.628191,3.552669,2.357718,4.263835,1,1,0.2503,detected
4.8,36,5,1735.5,793.0,26.293948,8.572487,-2.318321,-0.007779,2.318334,5,5,0.9321,detected
4.8,42,1,1613.0,80.0,66.694521,20.329367,-0.125692,0.524833,0.539674,1,1,0.4676,detected
4.8,43,3,33.5,789.0,18.824318,25.356653,0.0,0.0,0.0,3,3,0.8937,detected
5.0,3,0,1143.5,134.0,55.973724,28.604888,1.791008,-0.091932,1.793366,0,0,0.8099,detected
5.0,4,2,1709.5,149.0,59.038975,16.238396,2.38669,0.265811,2.401446,2,2,0.8862,detected
5.0,5,0,1088.0,241.0,45.90949,25.357728,2.540541,0.072118,2.541564,0,0,0.8874,detected
5.0,6,1,1153.0,245.0,46.123787,24.07056,2.63217,-0.001725,2.632171,1,1,0.8955,detected
5.0,7,4,337.0,1079.0,15.395857,18.409951,-1.746093,0.362849,1.783396,4,4,0.7794,detected
5.0,11,1,1651.5,73.0,67.83265,19.670808,3.393343,-0.272958,3.404304,1,1,0.5894,detected
5.0,14,5,1122.5,755.0,24.504115,14.964666,2.291973,0.267312,2.307509,4,5,0.9191,detected
5.0,15,3,51.5,436.0,28.371735,34.771786,0.003043,-0.006283,0.006981,3,3,0.5813,detected
5.0,16,0,971.0,177.0,50.225103,30.143551,-3.45473,-0.604532,3.507223,0,0,0.8845,detected
5.0,17,3,141.0,418.0,29.640336,34.286135,0.0,0.0,0.0,3,3,0.5444,detected
5.0,19,0,700.0,256.0,42.012559,31.773159,2.288608,-0.02729,2.288771,0,0,0.7833,detected
5.0,29,5,1903.0,1057.0,21.738149,6.393368,-0.117293,-0.011401,0.117846,5,5,0.1515,detected
5.0,33,1,1580.5,59.0,69.42731,21.890418,2.774845,2.008859,3.425679,1,1,0.5668,detected
5.0,36,5,1726.0,818.0,25.649111,8.531113,-2.245006,-0.027009,2.245169,5,5,0.9261,detected
5.0,42,1,1612.0,78.0,66.957076,20.423145,0.593541,0.496861,0.774055,1,1,0.5596,detected
5.0,43,3,41.0,789.0,18.850349,25.285746,0.130153,-0.354535,0.37767,3,3,0.9172,detected
5.0,46,4,330.5,994.0,16.526254,19.45515,0.0,0.0,0.0,4,4,0.1707,detected
5.2,3,0,1152.5,128.0,56.711148,28.69796,1.824454,-0.080051,1.826209,0,0,0.7196,detected
5.2,4,2,1711.5,145.0,59.46795,16.295399,2.314987,0.246554,2.32808,2,2,0.8585,detected
5.2,5,0,1098.0,232.0,46.669584,25.493079,2.528279,0.071809,2.529298,0,0,0.9078,detected
5.2,6,1,1161.5,238.0,46.718627,24.14837,2.801666,0.115707,2.804054,1,1,0.909,detected
5.2,11,1,1657.0,70.0,68.266445,19.644055,3.420166,-0.297942,3.433118,1,1,0.4271,detected
5.2,13,0,1120.5,53.0,65.940261,33.674109,0.0,0.0,0.0,0,0,0.4929,detected
5.2,14,5,1133.5,739.0,24.944785,15.029542,2.137672,0.219362,2.148898,4,5,0.8603,detected
5.2,15,3,51.5,436.0,28.371735,34.771786,0.003043,-0.006283,0.006981,3,3,0.5591,detected
5.2,16,0,961.5,181.0,49.789263,30.147508,-2.994339,-0.432384,3.025396,0,0,0.8712,detected
5.2,17,3,140.5,418.0,29.637135,34.292984,-0.003201,0.00685,0.007561,3,3,0.5398,detected
5.2,19,0,710.5,248.0,42.637076,31.933099,2.370727,0.103908,2.373003,0,0,0.8596,detected
5.2,29,5,1903.0,1058.0,21.721814,6.391313,-0.183302,-0.01975,0.184363,5,5,0.1515,predicted
5.2,33,1,1573.0,60.0,69.236038,22.034754,1.842044,1.687064,2.497861,1,1,0.5805,detected
5.2,36,5,1721.0,844.0,25.026853,8.447756,-2.40255,-0.099554,2.404612,5,5,0.9156,detected
5.2,42,1,1613.0,77.0,67.097508,20.435074,0.629747,0.351122,0.721019,1,1,0.5696,detected
5.2,43,3,53.5,786.0,18.950803,25.22508,0.316212,-0.328932,0.456274,3,3,0.9321,detected
5.2,46,4,306.5,1046.0,15.722035,19.031597,-4.021095,-2.117766,4.544682,4,4,0.8663,detected
5.4,3,0,1158.5,126.0,56.989086,28.66459,0.9864,-0.463145,1.089719,0,0,0.7582,detected
5.4,4,2,1714.5,141.0,59.906217,16.333069,2.43785,0.282536,2.454168,2,2,0.888,detected
5.4,5,0,1108.0,226.0,47.215123,25.524721,2.646749,0.108226,2.648961,0,0,0.8972,detected
5.4,6,1,1171.5,234.0,47.106086,24.101202,2.5478,0.014256,2.54784,1,1,0.9185,detected
5.4,11,1,1659.0,67.0,68.688958,19.699843,3.134769,-0.147612,3.138242,1,1,0.5418,detected
5.4,13,0,1124.0,53.0,65.976974,33.585972,0.183565,-0.440686,0.477389,0,0,0.3044,detected
5.4,14,5,1147.0,725.0,25.357538,15.04724,2.20544,0.236989,2.218136,4,4,0.8853,detected
5.4,15,3,52.0,436.0,28.374778,34.765501,0.003043,-0.006286,0.006984,3,3,0.5532,detected
5.4,16,0,956.0,188.0,49.129506,29.935221,-2.808272,-0.419608,2.839448,0,0,0.866,detected
5.4,17,3,141.0,418.0,29.640336,34.286135,0.0,0.0,0.0,3,3,0.5371,detected
5.4,19,0,725.0,244.0,43.020003,31.841059,2.401927,0.093375,2.403741,0,0,0.8296,detected
5.4,33,1,1564.5,62.0,68.893009,22.163087,1.130606,1.477984,1.860835,1,1,0.7432,detected
5.4,36,5,1718.0,858.0,24.7009,8.407133,-2.376257,-0.155495,2.381339,5,5,0.9028,detected
5.4,42,1,1616.0,70.0,68.071188,20.614906,1.689411,0.488133,1.758517,1,1,0.6445,detected
5.4,43,3,71.5,763.0,19.461123,25.504128,1.061341,0.245792,1.08943,3,3,0.9277,detected
5.4,46,4,268.5,1073.0,15.25208,19.030869,-3.185435,-1.060704,3.357393,4,4,0.7879,detected
5.6,3,0,1163.0,124.0,57.254779,28.663511,0.87936,-0.502751,1.012933,0,0,0.7977,detected
5.6,4,2,1719.0,135.0,60.57258,16.390556,2.582368,0.301226,2.599877,1,1,0.879,detected
5.6,5,0,1119.0,220.0,47.779363,25.538637,2.487085,-0.010697,2.487108,1,1,0.8964,detected
5.6,6,1,1181.5,228.0,47.655625,24.120034,2.576082,0.058757,2.576752,1,1,0.9044,detected
5.6,11,1,1660.0,62.0,69.39326,19.849908,3.162509,-0.062945,3.163135,1,1,0.6446,detected
5.6,13,0,1122.5,52.0,66.108805,33.689996,0.42136,0.039716,0.423228,0,0,0.3795,detected
5.6,14,5,1158.0,710.0,25.794461,15.102913,2.058106,0.196433,2.067459,4,4,0.9129,detected
5.6,15,3,52.0,436.0,28.374778,34.765501,0.003043,-0.006286,0.006984,3,3,0.5541,detected
5.6,16,0,947.5,193.0,48.63142,29.876039,-2.585399,-0.28698,2.601278,0,0,0.874,detected
5.6,17,3,141.0,418.0,29.640336,34.286135,0.0,0.0,0.0,3,3,0.5482,detected
5.6,19,0,736.5,237.0,43.60222,31.940685,2.359188,0.120206,2.362249,0,0,0.8187,detected
5.6,29,5,1904.0,1045.0,21.940615,6.412144,0.101681,0.009463,0.102121,5,5,0.1878,detected
5.6,33,1,1554.5,64.0,68.539453,22.327094,0.313615,1.112111,1.155485,1,1,0.7671,detected
5.6,36,5,1716.0,882.0,24.172337,8.313441,-2.460888,-0.239097,2.472476,5,5,0.7774,detected
5.6,42,1,1617.5,65.0,68.77772,20.761637,2.05806,0.537237,2.127025,1,1,0.6287,detected
5.6,43,3,102.5,750.0,19.842521,25.459518,1.272753,0.128581,1.279232,3,3,0.9283,detected
5.6,46,4,227.5,1078.0,15.066697,19.304379,-2.432595,-0.251286,2.44554,4,3,0.9,detected
5.8,3,0,1170.0,122.0,57.546438,28.607996,1.656733,-0.188665,1.667441,0,0,0.712,detected
5.8,4,2,1722.5,131.0,61.024848,16.41936,2.615458,0.284743,2.630912,1,1,0.8518,detected
5.8,5,0,1128.0,215.0,48.256623,25.553573,2.440745,-0.018037,2.440812,1,1,0.8846,detected
5.8,6,1,1190.5,222.0,48.207408,24.157533,2.535555,0.063863,2.536359,1,1,0.8949,detected
5.8,11,1,1659.5,59.0,69.817714,19.967753,2.435079,0.177086,2.44151,1,1,0.4134,detected
5.8,13,0,1121.0,50.0,66.390018,33.861376,0.749596,0.312111,0.811978,0,0,0.6095,detected
5.8,14,5,1168.0,698.0,26.157593,15.135538,2.061772,0.218511,2.073319,4,4,0.8617,detected
5.8,15,3,52.0,436.0,28.374778,34.765501,0.006086,-0.012569,0.013965,3,3,0.5582,detected
5.8,16,0,937.0,198.0,48.125907,29.856812,-2.729302,-0.367013,2.753868,0,0,0.8938,detected
5.8,17,3,141.0,418.0,29.640336,34.286135,0.0,0.0,0.0,3,3,0.549,detected
5.8,19,0,748.0,231.0,44.122781,31.996656,2.541251,0.194134,2.548655,0,0,0.871,detected
5.8,29,5,1903.5,1040.0,22.021897,6.425925,0.397583,0.046838,0.400332,5,5,0.1552,detected
5.8,33,1,1546.5,67.0,68.057547,22.401056,-1.125923,0.772865,1.365659,1,1,0.7698,detected
5.8,36,5,1710.5,904.0,23.688923,8.261335,-2.605025,-0.311152,2.623542,5,5,0.9149,detected
5.8,42,1,1621.0,59.0,69.650537,20.899929,2.956015,0.570562,3.010576,1,1,0.5277,detected
5.8,43,3,129.5,736.0,20.243157,25.472227,1.418839,0.115574,1.423538,3,3,0.2227,detected
